,rating,games_minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,rating_target,position_Defender,position_Goalkeeper,position_Midfielder,result_status_encoded,games_substitute_encoded
138,0.0,-0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,0.0,-0.36,-0.5,0.0,2.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,1,0,0
139,-1.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.08,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,1,0
141,0.4999999999999993,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.16,-0.5,2.0,0.0,1.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,1,0
142,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,0.0,-0.24,-0.5,1.0,2.0,-0.5,-0.25,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
143,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0
144,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.68,0.0,2.0,1.0,-0.16666666666666666,-0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0
145,1.333333333333332,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,-0.04,0.0,1.0,2.0,2.5,2.75,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
146,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6428571428571428,1.0,1.72,-0.5,2.0,3.0,0.8333333333333334,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,1,0
147,0.4999999999999993,-0.034482758620689655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,1.0,1.44,0.0,1.0,1.0,0.5,0.75,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0
148,-1.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.0,0.32,0.5,2.0,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
149,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.96,-0.5,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,1,0
150,-0.6666666666666666,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.72,0.0,1.0,3.0,0.5,-0.25,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
152,3.833333333333328,0.22413793103448276,2.0,4.0,2.0,1.0,0.0,1.0,0.0,-0.03571428571428571,3.0,0.04,1.5,0.0,0.0,2.0,2.25,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,2,0
153,0.16666666666666594,-0.7241379310344828,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.52,-0.5,0.0,0.0,0.16666666666666666,-0.25,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1
156,0.0,-1.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.08,0.5,0.0,0.0,-0.6666666666666666,-0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,1,0,1
157,-0.6666666666666666,-0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,-0.04,-0.5,0.0,0.0,-0.3333333333333333,-0.25,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0,0,1,0,0
159,-0.5000000000000008,-1.0862068965517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39285714285714285,0.0,-0.28,-0.5,0.0,0.0,-0.5,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,1,0,1
165,0.0,0.22413793103448276,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1071428571428572,1.0,1.36,-0.5,0.0,2.0,0.0,-0.25,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
166,-1.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,1.0,1.0,-0.5,0.0,1.0,-0.6666666666666666,-0.5,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0
167,-0.6666666666666666,-0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.08,0.0,0.0,0.0,-0.6666666666666666,-0.5,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,1,1
168,-11.499999999999991,-1.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8214285714285714,0.0,-0.72,-0.5,0.0,0.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,0,0,2,1
169,-1.0,-0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285714285714,0.0,-0.44,-0.5,0.0,0.0,-0.6666666666666666,-0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
170,0.16666666666666594,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,1.16,-0.5,2.0,0.0,-0.3333333333333333,-0.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,1,0
171,0.0,0.22413793103448276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.48,0.5,0.0,0.0,0.5,0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
172,1.333333333333332,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7857142857142858,1.0,1.8,0.5,0.0,0.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,2,0
173,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6785714285714286,0.0,1.8,0.5,0.0,3.0,1.6666666666666667,2.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,1,0
174,-1.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.56,-0.5,0.0,0.0,-0.5,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,2,0
182,-0.6666666666666666,0.22413793103448276,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.10714285714285714,0.0,0.2,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
183,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35714285714285715,0.0,0.0,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,2,0
184,-1.0,0.22413793103448276,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.32142857142857145,0.0,-0.2,-0.5,0.0,0.0,-0.8333333333333334,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0,1,0,2,0
185,1.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.07142857142857142,0.0,-0.36,-0.5,0.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,1,0,2,0
186,-0.5000000000000008,-0.7068965517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.24,-0.5,0.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0
191,-11.499999999999991,-1.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857142857142857,0.0,-0.68,0.0,0.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,2,1
193,-0.6666666666666666,-1.1724137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-0.68,-0.5,0.0,1.0,-0.8333333333333334,-0.75,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,0,0,1,1
206,-1.4999999999999993,-1.1379310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857142857142857,0.0,-0.68,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,0,0,1,1
207,-0.3333333333333333,0.22413793103448276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10714285714285714,0.0,-0.32,-0.5,0.0,1.0,1.0,0.5,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,1,0
208,0.0,-0.25862068965517243,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.24,-0.5,0.0,0.0,0.0,0.25,2.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0
209,-0.6666666666666666,-0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.52,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,1,1
211,0.9999999999999986,-0.15517241379310345,0.0,2.0,1.0,1.0,0.0,0.0,0.0,-0.5,1.0,-0.36,-0.5,0.0,0.0,-0.3333333333333333,-0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,0
212,-1.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,-0.24,-0.5,0.0,0.0,1.3333333333333333,0.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0
213,-0.5000000000000008,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6071428571428571,0.0,-0.48,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,1,0
214,-0.6666666666666666,-0.6379310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-0.64,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,1
215,-0.5000000000000008,-1.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,-0.64,0.0,0.0,0.0,-0.6666666666666666,-0.25,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,0,1
216,-1.0,-0.5517241379310345,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.4642857142857143,0.0,-0.48,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
217,-0.5000000000000008,-1.1724137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857142857142857,1.0,-0.68,-0.5,0.0,0.0,-0.6666666666666666,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,0,1
218,-1.0,-1.1379310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-0.64,-0.5,0.0,0.0,-0.8333333333333334,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,0,1
220,-11.499999999999991,-1.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857142857142857,1.0,-0.68,-0.5,0.0,0.0,-0.6666666666666666,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,2,1
221,0.4999999999999993,-0.27586206896551724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.12,-0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,1,0
222,0.0,-0.20689655172413793,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.21428571428571427,1.0,-0.32,0.0,1.0,0.0,0.8333333333333334,0.25,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
224,0.4999999999999993,0.017241379310344827,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.92,-0.5,0.0,0.0,0.8333333333333334,0.75,4.0,4.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0
226,-0.3333333333333333,-0.8448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.16,1.5,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,0,1
228,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0714285714285716,0.0,2.24,0.0,0.0,2.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
229,0.4999999999999993,0.22413793103448276,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3928571428571428,0.0,1.56,1.0,1.0,2.0,1.1666666666666667,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
230,-1.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1785714285714286,0.0,1.4,-0.5,1.0,1.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,1,0
231,-0.3333333333333333,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.96,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,2,0
233,-0.3333333333333333,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,2.36,-0.5,0.0,0.0,1.5,1.75,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1,0,0,0,0
234,0.4999999999999993,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,2.0,0.36,0.0,0.0,0.0,-0.3333333333333333,-0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,2,0
235,0.4999999999999993,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,0.0,1.24,-0.5,0.0,0.0,0.3333333333333333,1.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
236,0.9999999999999986,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.0,0.6,1.0,0.0,0.0,1.1666666666666667,1.5,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,2,0
237,0.9999999999999986,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3928571428571428,0.0,1.72,-0.5,1.0,1.0,-0.16666666666666666,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0
238,-1.1666666666666659,-0.25862068965517243,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.16,-0.5,0.0,0.0,-0.16666666666666666,-0.75,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,1,0
239,0.16666666666666594,-0.46551724137931033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,1.0,0.12,1.5,0.0,0.0,0.8333333333333334,1.0,3.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
240,-1.0,-0.29310344827586204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42857142857142855,1.0,-0.44,-0.5,0.0,0.0,-0.16666666666666666,-0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
242,-0.6666666666666666,-0.8448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.52,-0.5,0.0,0.0,-0.16666666666666666,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1
244,0.9999999999999986,-0.1724137931034483,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.8333333333333334,0.75,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,0
246,-11.499999999999991,-1.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-0.68,0.0,0.0,0.0,-0.3333333333333333,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,0,1
247,-0.6666666666666666,-0.8793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.48,-0.5,1.0,0.0,-0.3333333333333333,-0.5,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0
255,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6428571428571429,0.0,-0.52,-0.5,2.0,0.0,-0.5,-0.75,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1
256,-0.6666666666666666,-0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.12,-0.5,0.0,5.0,-0.5,-0.75,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0
257,-0.5000000000000008,-1.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6428571428571429,0.0,-0.52,0.0,0.0,1.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,1
258,-1.0,-0.8448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,0.0,-0.2,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1
259,0.0,-0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.44,0.0,0.0,2.0,0.0,-0.25,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,0
260,0.9999999999999986,-0.29310344827586204,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,1.0,2.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0
261,-0.5000000000000008,-0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.48,-0.5,0.0,1.0,-0.5,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1
262,0.16666666666666594,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.68,1.5,1.0,2.0,0.0,0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
263,-0.3333333333333333,-0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.16,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,1,0
265,-1.0,-0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6428571428571429,0.0,-0.64,-0.5,0.0,0.0,-0.6666666666666666,-0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
266,-0.3333333333333333,-0.8448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6785714285714286,0.0,-0.64,-0.5,0.0,0.0,-0.5,-0.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1
267,-1.6666666666666652,-0.7931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,1.0,-0.32,-0.5,0.0,0.0,-0.16666666666666666,-0.75,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,1
272,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21428571428571427,1.0,-0.2,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,1,0
273,0.0,0.22413793103448276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,-0.16666666666666666,-0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,2,0
274,-0.5000000000000008,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.36,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
275,1.6666666666666652,0.22413793103448276,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,5.0,0.44,2.0,0.0,1.0,0.8333333333333334,1.5,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0
276,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,3.0,0.08,0.0,0.0,2.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,0,0
277,0.0,0.05172413793103448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,1.0,0.08,0.0,2.0,0.0,-0.3333333333333333,-0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,1,0
278,0.9999999999999986,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.96,2.0,1.0,1.0,1.1666666666666667,1.75,1.0,1.0,3.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,0
279,1.1666666666666645,0.22413793103448276,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4642857142857142,2.0,1.4,0.5,2.0,3.0,0.16666666666666666,0.5,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0
280,0.16666666666666594,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1071428571428572,1.0,1.08,-0.5,1.0,0.0,0.5,0.75,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
281,1.833333333333331,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,4.0,2.8,1.0,0.0,0.0,1.1666666666666667,1.5,5.0,3.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,1,0
282,-1.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.72,-0.5,0.0,0.0,-0.16666666666666666,-0.25,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0
