id;player_name;player_id;fixture_id;league_round;rating;event_datetime;team_name;position;home_or_away;opponent_team;result;result_status;games_minutes;games_substitute;offsides;shots_total;shots_on;goals_total;goals_conceded;goals_assists;goals_saves;passes_total;passes_key;passes_accuracy;tackles_total;tackles_blocks;tackles_interceptions;duels_total;duels_won;dribbles_attempts;dribbles_success;dribbles_past;fouls_drawn;fouls_committed;cards_yellow;cards_red;penalty_won;penalty_committed;penalty_scored;penalty_missed;penalty_saved;rating_target
116;A. Gallo;9115;394;2;6.7;24/08/2024 20:45;Lecce;Defender;away;Inter;2 - 0;L;90;FALSO;0;0;0;0;0;0;0;25;1;24;2;0;0;6;3;2;0;0;0;1;1;0;0;0;0;0;0;5.5
117;A. Gallo;9115;407;3;7.2;31/08/2024 18:30;Lecce;Defender;home;Cagliari;1 - 0;W;90;FALSO;1;0;0;0;0;0;0;23;3;13;2;0;2;8;4;2;1;1;0;0;0;0;0;0;0;0;0;6.5
118;A. Gallo;9115;420;4;7.3;15/09/2024 15:00;Lecce;Defender;away;Torino;0 - 0;D;90;FALSO;0;1;0;0;0;0;0;29;2;18;1;0;0;4;2;1;1;1;0;0;0;0;0;0;0;0;0;6
119;A. Gallo;9115;427;5;7.2;21/09/2024 20:45;Lecce;Defender;home;Parma;2 - 2;D;86;FALSO;0;0;0;0;0;0;0;23;2;18;1;1;1;4;2;0;0;2;1;0;0;0;0;0;0;0;0;6.5
120;A. Grassi;8959;401;3;6.3;31/08/2024 18:30;Empoli;Midfielder;away;Bologna;1 - 1;D;61;FALSO;0;0;0;0;0;0;0;24;0;18;0;0;1;3;1;0;0;0;1;1;0;0;0;0;0;0;0;6
121;A. Grassi;8959;414;4;7.2;14/09/2024 18:00;Empoli;Midfielder;home;Juventus;0 - 0;D;77;FALSO;0;1;1;0;0;0;0;29;0;23;2;2;1;6;3;0;0;0;1;0;0;0;0;0;0;0;0;6
122;A. Grassi;8959;422;5;6.9;20/09/2024 18:30;Empoli;Midfielder;away;Cagliari;0 - 2;W;73;FALSO;0;0;0;0;0;0;0;31;0;22;2;0;1;7;5;0;0;0;1;0;0;0;0;0;0;0;0;7
123;A. Guðmundsson;9131;423;5;8.9;22/09/2024 12:30;Fiorentina;Attacker;home;Lazio;2 - 1;W;45;VERO;0;3;2;2;0;0;0;20;0;16;0;0;0;5;4;2;2;0;2;0;0;0;1;0;2;0;0;7.5
124;A. Hainaut;22700;390;1;6.7;17/08/2024 18:30;Parma;Midfielder;home;Fiorentina;1 - 1;D;25;VERO;0;0;0;0;0;0;0;7;0;4;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0;0;0;6
125;A. Hainaut;22700;397;2;0;24/08/2024 18:30;Parma;Midfielder;home;AC Milan;2 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;A. Hainaut;22700;408;3;0;31/08/2024 20:45;Parma;Midfielder;away;Napoli;2 - 1;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;A. Hainaut;22700;419;4;0;16/09/2024 18:30;Parma;Midfielder;home;Udinese;2 - 3;L;2;VERO;0;0;0;0;0;0;0;3;0;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
128;A. Hainaut;22700;427;5;8;21/09/2024 20:45;Parma;Midfielder;away;Lecce;2 - 2;D;25;VERO;0;1;1;1;0;0;0;26;1;23;0;0;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;7.5
129;A. Haj Mohamed;22684;390;1;0;17/08/2024 18:30;Parma;Attacker;home;Fiorentina;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;A. Haj Mohamed;22684;397;2;0;24/08/2024 18:30;Parma;Attacker;home;AC Milan;2 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;A. Haj Mohamed;22684;408;3;0;31/08/2024 20:45;Parma;Attacker;away;Napoli;2 - 1;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;A. Haj Mohamed;22684;419;4;0;16/09/2024 18:30;Parma;Attacker;home;Udinese;2 - 3;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;A. Haj Mohamed;22684;427;5;7.9;21/09/2024 20:45;Parma;Attacker;away;Lecce;2 - 2;D;23;VERO;0;1;1;0;0;2;0;17;2;17;0;0;1;2;2;0;0;0;2;0;0;0;0;0;0;0;0;6.5
134;A. Harroui;8285;385;1;6.9;18/08/2024 18:30;Verona;Midfielder;home;Napoli;3 - 0;W;16;VERO;0;0;0;0;0;0;0;8;1;7;0;0;0;4;3;3;2;0;0;0;0;0;0;0;0;0;0;6.5
135;A. Harroui;8285;393;2;6.5;26/08/2024 20:45;Verona;Midfielder;home;Juventus;0 - 3;L;26;VERO;0;1;0;0;0;0;0;12;0;10;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;6
136;A. Harroui;8285;403;3;6.3;01/09/2024 18:30;Verona;Midfielder;away;Genoa;0 - 2;W;61;FALSO;0;1;1;0;0;0;0;17;0;14;1;0;0;12;3;3;1;0;0;1;1;0;0;0;0;0;0;5.5
137;A. Harroui;8285;416;4;6.3;16/09/2024 20:45;Verona;Midfielder;away;Lazio;2 - 1;L;67;FALSO;0;1;0;0;0;0;0;17;0;11;1;0;0;10;4;2;0;0;1;2;0;0;0;0;0;0;0;5.5
138;A. Iovine;22764;391;2;6.9;26/08/2024 18:30;Como;Midfielder;away;Cagliari;1 - 1;D;90;FALSO;0;0;0;0;0;0;0;44;0;35;0;1;1;4;2;0;0;1;1;0;0;0;0;0;0;0;0;6
139;A. Iovine;22764;409;3;6.9;01/09/2024 20:45;Como;Midfielder;away;Udinese;1 - 0;L;45;FALSO;0;0;0;0;0;0;0;13;0;9;0;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;5
140;A. Iovine;22764;413;4;6.3;14/09/2024 15:00;Como;Midfielder;home;Bologna;2 - 2;D;90;FALSO;0;0;0;0;0;0;0;27;1;20;1;0;0;5;1;0;0;1;0;2;1;0;0;0;0;0;0;5.5
141;A. Iovine;22764;421;5;0;24/09/2024 20:45;Como;Midfielder;away;Atalanta;2 - 3;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;A. Ismajli;9230;383;1;7.2;17/08/2024 20:45;Empoli;Defender;home;Monza;0 - 0;D;90;FALSO;0;1;0;0;0;0;0;33;0;22;0;2;0;12;6;0;0;0;1;2;0;0;0;0;0;0;0;6.5
143;A. Ismajli;9230;398;2;6.9;25/08/2024 20:45;Empoli;Defender;away;AS Roma;1 - 2;W;90;FALSO;0;0;0;0;0;0;0;13;0;12;0;1;2;3;2;0;0;0;2;0;0;0;0;0;0;0;0;6
144;A. Ismajli;9230;401;3;7.3;31/08/2024 18:30;Empoli;Defender;away;Bologna;1 - 1;D;90;FALSO;0;0;0;0;0;0;0;25;0;18;1;0;1;6;4;0;0;0;1;1;0;0;0;0;0;0;0;7
145;A. Ismajli;9230;414;4;7.3;14/09/2024 18:00;Empoli;Defender;home;Juventus;0 - 0;D;90;FALSO;0;0;0;0;0;0;0;39;0;35;1;2;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;7
146;A. Ismajli;9230;422;5;7.7;20/09/2024 18:30;Empoli;Defender;away;Cagliari;0 - 2;W;90;FALSO;0;0;0;0;0;0;0;27;0;17;1;1;2;21;14;0;0;0;1;0;0;0;0;0;0;0;0;6
147;A. Izzo;8895;383;1;7.2;17/08/2024 20:45;Monza;Defender;away;Empoli;0 - 0;D;90;FALSO;0;0;0;0;0;0;0;69;1;61;0;2;3;11;3;1;0;1;1;4;0;0;0;0;0;0;0;6.5
148;A. Izzo;8895;395;2;7.2;24/08/2024 20:45;Monza;Defender;home;Genoa;0 - 1;L;75;FALSO;0;1;0;0;0;0;0;61;1;54;1;1;1;9;6;0;0;0;3;1;1;0;0;0;0;0;0;5
149;A. Izzo;8895;402;3;6.3;01/09/2024 18:30;Monza;Defender;away;Fiorentina;2 - 2;D;90;FALSO;0;0;0;0;0;0;0;38;0;26;2;2;2;7;3;0;0;0;1;4;1;0;0;0;0;0;0;6
150;A. Izzo;8895;418;4;7.3;15/09/2024 20:45;Monza;Defender;home;Inter;1 - 1;D;90;FALSO;0;0;0;0;0;1;0;47;1;42;0;1;1;8;3;1;1;0;1;1;0;0;0;0;0;0;0;6.5
151;A. Izzo;8895;428;5;6.5;22/09/2024 15:00;Monza;Defender;home;Bologna;1 - 2;L;81;FALSO;0;0;0;0;0;0;0;40;0;36;1;1;3;9;2;0;0;2;0;5;1;0;0;0;0;0;0;5.5
152;A. Lookman;8731;404;3;0;30/08/2024 20:45;Atalanta;Attacker;away;Inter;4 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;A. Lookman;8731;411;4;9.2;15/09/2024 15:00;Atalanta;Attacker;home;Fiorentina;3 - 2;W;90;FALSO;2;4;2;1;0;1;0;22;3;19;4;0;0;18;12;5;5;0;1;1;0;0;0;0;0;0;0;8
154;A. Lookman;8731;421;5;7;24/09/2024 20:45;Atalanta;Attacker;home;Como;2 - 3;L;35;VERO;0;1;1;1;0;0;0;9;0;5;0;0;0;7;2;3;2;1;0;1;0;0;0;0;1;0;0;6
155;A. Makoumbou;9044;382;1;0;18/08/2024 20:45;Cagliari;Midfielder;home;AS Roma;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;A. Makoumbou;9044;407;3;0;31/08/2024 18:30;Cagliari;Midfielder;away;Lecce;1 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;A. Makoumbou;9044;412;4;6.9;15/09/2024 18:00;Cagliari;Midfielder;home;Napoli;0 - 4;L;13;VERO;0;0;0;0;0;0;0;19;0;16;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
158;A. Makoumbou;9044;422;5;6.5;20/09/2024 18:30;Cagliari;Midfielder;home;Empoli;0 - 2;L;45;FALSO;0;0;0;0;0;0;0;24;0;17;0;0;0;4;2;1;0;0;2;0;0;0;0;0;0;0;0;4.5
159;A. Manzoni;8748;388;1;0;19/08/2024 18:30;Atalanta;Midfielder;away;Lecce;0 - 4;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;A. Manzoni;8748;399;2;6.6;25/08/2024 18:30;Atalanta;Midfielder;away;Torino;2 - 1;L;14;VERO;0;0;0;0;0;0;0;12;0;11;0;0;0;3;2;0;0;0;1;1;0;0;0;0;0;0;0;0
161;A. Manzoni;8748;404;3;0;30/08/2024 20:45;Atalanta;Midfielder;away;Inter;4 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162;A. Marcandalli;22739;395;2;0;24/08/2024 20:45;Genoa;Defender;away;Monza;0 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163;A. Marcandalli;22739;403;3;0;01/09/2024 18:30;Genoa;Defender;home;Verona;0 - 2;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;A. Marcandalli;22739;415;4;0;15/09/2024 12:30;Genoa;Defender;home;AS Roma;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;A. Marcandalli;22739;430;5;0;21/09/2024 15:00;Genoa;Defender;away;Venezia;2 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;A. Marušić;8814;387;1;6.9;18/08/2024 20:45;Lazio;Defender;home;Venezia;3 - 1;W;90;FALSO;0;1;1;0;0;0;0;54;1;52;0;0;2;6;2;1;0;0;2;0;0;0;0;0;0;0;0;6
167;A. Marušić;8814;400;2;6.3;24/08/2024 18:30;Lazio;Defender;away;Udinese;2 - 1;L;82;FALSO;0;0;0;0;0;0;0;48;1;43;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;5
168;A. Marušić;8814;406;3;6.5;31/08/2024 20:45;Lazio;Defender;home;AC Milan;2 - 2;D;45;VERO;0;0;0;0;0;0;0;17;0;16;1;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;5.5
169;A. Marušić;8814;416;4;0;16/09/2024 20:45;Lazio;Defender;home;Verona;2 - 1;W;1;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
170;A. Marušić;8814;423;5;6.3;22/09/2024 12:30;Lazio;Defender;away;Fiorentina;2 - 1;L;21;VERO;0;0;0;0;0;0;0;7;0;7;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;6
171;A. Masina;8993;389;1;7;17/08/2024 20:45;Torino;Defender;away;AC Milan;2 - 2;D;90;FALSO;0;0;0;0;0;0;0;48;0;47;0;2;0;4;0;0;0;2;0;1;0;0;0;0;0;0;0;5.5
172;A. Masina;8993;399;2;6.9;25/08/2024 18:30;Torino;Defender;home;Atalanta;2 - 1;W;90;FALSO;1;0;0;0;0;0;0;35;0;30;2;0;0;9;6;0;0;1;1;2;0;0;0;0;0;0;0;6
173;A. Masina;8993;410;3;7.7;30/08/2024 18:30;Torino;Defender;away;Venezia;0 - 1;W;90;FALSO;0;0;0;0;0;1;0;73;1;63;2;0;0;13;7;0;0;0;0;2;0;0;0;0;0;0;0;7
174;A. Masina;8993;420;4;7.3;15/09/2024 15:00;Torino;Defender;home;Lecce;0 - 0;D;90;FALSO;0;0;0;0;0;0;0;70;0;63;2;0;3;16;11;0;0;2;0;0;0;0;0;0;0;0;0;6.5
175;A. Masina;8993;424;5;6;20/09/2024 20:45;Torino;Defender;away;Verona;2 - 3;W;90;FALSO;0;0;0;0;0;0;0;121;0;107;0;0;0;3;1;1;0;0;0;1;0;0;0;0;0;0;0;5.5
176;A. Matturro;9145;415;4;0;15/09/2024 12:30;Genoa;Defender;home;AS Roma;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;A. Matturro;9145;430;5;0;21/09/2024 15:00;Genoa;Defender;away;Venezia;2 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178;A. Mazza;8907;383;1;0;17/08/2024 20:45;Monza;Goalkeeper;away;Empoli;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;A. Mazza;8907;395;2;0;24/08/2024 20:45;Monza;Goalkeeper;home;Genoa;0 - 1;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;A. Mazza;8907;402;3;0;01/09/2024 18:30;Monza;Goalkeeper;away;Fiorentina;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181;A. Mazza;8907;418;4;0;15/09/2024 20:45;Monza;Goalkeeper;home;Inter;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;A. Mazza;8907;428;5;0;22/09/2024 15:00;Monza;Goalkeeper;home;Bologna;1 - 2;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183;A. Meret;8689;385;1;6.5;18/08/2024 18:30;Napoli;Goalkeeper;away;Verona;3 - 0;L;90;FALSO;0;0;0;0;3;0;1;26;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
184;A. Meret;8689;396;2;6.9;25/08/2024 20:45;Napoli;Goalkeeper;home;Bologna;3 - 0;W;90;FALSO;0;0;0;0;0;0;2;33;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.5
185;A. Meret;8689;408;3;6.3;31/08/2024 20:45;Napoli;Goalkeeper;home;Parma;2 - 1;W;90;FALSO;0;0;0;0;1;0;1;14;0;13;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;6.5
186;A. Meret;8689;412;4;7.9;15/09/2024 18:00;Napoli;Goalkeeper;away;Cagliari;0 - 4;W;90;FALSO;0;0;0;0;0;0;5;21;0;9;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;7.5
187;A. Meret;8689;426;5;6.6;21/09/2024 18:00;Napoli;Goalkeeper;away;Juventus;0 - 0;D;36;FALSO;0;0;0;0;0;0;0;16;0;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6
188;A. Njie;8985;389;1;0;17/08/2024 20:45;Torino;Attacker;away;AC Milan;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;A. Njie;8985;399;2;0;25/08/2024 18:30;Torino;Attacker;home;Atalanta;2 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;A. Njie;8985;410;3;0;30/08/2024 18:30;Torino;Attacker;away;Venezia;0 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;A. Njie;8985;420;4;0;15/09/2024 15:00;Torino;Attacker;home;Lecce;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;A. Njie;8985;424;5;0;20/09/2024 20:45;Torino;Attacker;away;Verona;2 - 3;W;1;VERO;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
193;A. Obert;8528;382;1;0;18/08/2024 20:45;Cagliari;Defender;home;AS Roma;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;A. Obert;8528;391;2;6.5;26/08/2024 18:30;Cagliari;Defender;home;Como;1 - 1;D;9;VERO;0;0;0;0;0;0;0;2;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
195;A. Obert;8528;407;3;0;31/08/2024 18:30;Cagliari;Defender;away;Lecce;1 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;A. Obert;8528;412;4;0;15/09/2024 18:00;Cagliari;Defender;home;Napoli;0 - 4;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;A. Obert;8528;422;5;0;20/09/2024 18:30;Cagliari;Defender;home;Empoli;0 - 2;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198;A. Paleari;22723;389;1;0;17/08/2024 20:45;Torino;Goalkeeper;away;AC Milan;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199;A. Paleari;22723;399;2;0;25/08/2024 18:30;Torino;Goalkeeper;home;Atalanta;2 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;A. Paleari;22723;410;3;0;30/08/2024 18:30;Torino;Goalkeeper;away;Venezia;0 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;A. Paleari;22723;420;4;0;15/09/2024 15:00;Torino;Goalkeeper;home;Lecce;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;A. Paleari;22723;424;5;0;20/09/2024 20:45;Torino;Goalkeeper;away;Verona;2 - 3;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;A. Pelmard;22754;388;1;0;19/08/2024 18:30;Lecce;Defender;home;Atalanta;0 - 4;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;A. Pelmard;22754;394;2;0;24/08/2024 20:45;Lecce;Defender;away;Inter;2 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;A. Pelmard;22754;407;3;0;31/08/2024 18:30;Lecce;Defender;home;Cagliari;1 - 0;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;A. Pelmard;22754;420;4;0;15/09/2024 15:00;Lecce;Defender;away;Torino;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;A. Pelmard;22754;427;5;6;21/09/2024 20:45;Lecce;Defender;home;Parma;2 - 2;D;11;VERO;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;A. Petagna;9039;383;1;6.7;17/08/2024 20:45;Monza;Attacker;away;Empoli;0 - 0;D;90;FALSO;1;0;0;0;0;0;0;20;0;10;0;0;1;12;5;2;1;0;3;2;0;0;0;0;0;0;0;5
209;A. Petagna;9039;395;2;6.9;24/08/2024 20:45;Monza;Attacker;home;Genoa;0 - 1;L;62;FALSO;1;1;0;0;0;0;0;16;0;12;0;0;0;6;4;2;1;0;1;0;0;0;0;0;0;0;0;5.5
210;A. Petagna;9039;402;3;6.5;01/09/2024 18:30;Monza;Attacker;away;Fiorentina;2 - 2;D;27;VERO;0;0;0;0;0;0;0;9;0;5;0;0;0;12;3;0;0;0;0;2;1;0;0;0;0;0;0;5.5
211;A. Petagna;9039;418;4;0;15/09/2024 20:45;Monza;Attacker;home;Inter;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212;A. Pinamonti;9016;395;2;7.5;24/08/2024 20:45;Genoa;Attacker;away;Monza;0 - 1;W;68;FALSO;0;2;1;1;0;0;0;9;1;9;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;7
213;A. Pinamonti;9016;403;3;6.3;01/09/2024 18:30;Genoa;Attacker;home;Verona;0 - 2;L;90;FALSO;0;0;0;0;0;0;0;19;0;12;0;0;0;14;5;1;0;0;2;1;0;0;0;0;0;0;0;5
214;A. Pinamonti;9016;415;4;6.6;15/09/2024 12:30;Genoa;Attacker;home;AS Roma;1 - 1;D;90;FALSO;0;0;0;0;0;0;0;6;0;6;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;5.5
215;A. Pinamonti;9016;430;5;6.5;21/09/2024 15:00;Genoa;Attacker;away;Venezia;2 - 0;L;40;VERO;0;0;0;0;0;0;0;2;0;2;0;0;0;3;1;0;0;0;0;1;1;0;0;0;0;0;0;5.5
216;A. Raimondo;8368;387;1;6.6;18/08/2024 20:45;Venezia;Attacker;away;Lazio;3 - 1;L;8;VERO;0;0;0;0;0;0;0;3;0;2;1;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0
217;A. Raimondo;8368;392;2;6.3;25/08/2024 18:30;Venezia;Attacker;away;Fiorentina;0 - 0;D;45;VERO;1;1;1;0;0;0;0;10;0;6;0;0;0;6;1;0;0;0;0;1;0;0;0;0;0;0;0;6
218;A. Raimondo;8368;410;3;6.6;30/08/2024 18:30;Venezia;Attacker;home;Torino;0 - 1;L;9;VERO;0;0;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219;A. Raimondo;8368;417;4;6.3;14/09/2024 20:45;Venezia;Attacker;away;AC Milan;4 - 0;L;11;VERO;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;A. Raimondo;8368;430;5;0;21/09/2024 15:00;Venezia;Attacker;home;Genoa;2 - 0;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;A. Rebić;8275;407;3;0;31/08/2024 18:30;Lecce;Attacker;home;Cagliari;1 - 0;W;1;VERO;0;0;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222;A. Rebić;8275;420;4;7.2;15/09/2024 15:00;Lecce;Attacker;away;Torino;0 - 0;D;61;FALSO;0;1;0;0;0;0;0;23;2;15;0;0;0;12;7;1;1;1;2;0;0;0;0;0;0;0;0;6.5
223;A. Rebić;8275;427;5;6.9;21/09/2024 20:45;Lecce;Attacker;home;Parma;2 - 2;D;65;FALSO;1;2;0;0;0;0;0;17;1;10;1;1;0;11;4;2;0;1;2;1;0;0;0;0;0;0;0;6
224;A. Richardson;22648;390;1;0;17/08/2024 18:30;Fiorentina;Midfielder;away;Parma;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;A. Richardson;22648;392;2;7.2;25/08/2024 18:30;Fiorentina;Midfielder;home;Venezia;0 - 0;D;78;FALSO;0;1;1;0;0;0;0;43;0;41;0;0;0;11;6;4;4;1;0;0;0;0;0;0;0;0;0;6
226;A. Richardson;22648;402;3;0;01/09/2024 18:30;Fiorentina;Midfielder;home;Monza;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227;A. Richardson;22648;411;4;6.7;15/09/2024 15:00;Fiorentina;Midfielder;away;Atalanta;3 - 2;L;28;VERO;0;0;0;0;0;0;0;17;0;14;4;0;0;8;4;0;0;1;0;2;1;0;0;0;0;0;0;5.5
228;A. Richardson;22648;423;5;0;22/09/2024 12:30;Fiorentina;Midfielder;home;Lazio;2 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229;A. Romagnoli;8812;387;1;6.9;18/08/2024 20:45;Lazio;Defender;home;Venezia;3 - 1;W;90;FALSO;0;0;0;0;0;0;0;81;0;74;1;0;2;5;3;0;0;0;0;1;0;0;0;0;0;0;0;6
230;A. Romagnoli;8812;400;2;7.2;24/08/2024 18:30;Lazio;Defender;away;Udinese;2 - 1;L;90;FALSO;0;2;1;0;0;0;0;62;0;57;3;1;2;13;7;0;0;0;2;4;1;0;0;0;0;0;0;5.5
